Date,Public Health Unit,Cases by episode date,7 day rolling average: Cases by episode date,Cases rate by episode date,Cases by reported date,7 day rolling average: Cases by reported date,Cases rate by reported date,Hospitalizations,Hospitalizations rate,Deaths,Deaths rate
"October 25, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",19,23,9.8,33,24,17.1,2,1,1,0.5
"October 26, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",23,22,11.9,26,25,13.5,6,3.1,0,0
"October 27, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",28,22,14.5,24,26,12.4,2,1,1,0.5
"October 28, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",16,20,8.3,25,25,12.9,2,1,1,0.5
"October 29, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",11,20,5.7,20,22,10.4,3,1.6,0,0
"October 30, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",13,20,6.7,7,21,3.6,0,0,0,0
"October 31, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",14,20,7.2,16,21,8.3,1,0.5,0,0
"November 1, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",14,18,7.2,28,22,14.5,1,0.5,1,0.5
"November 2, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",10,17,5.2,16,21,8.3,1,0.5,0,0
"November 3, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",11,15,5.7,6,19,3.1,2,1,2,1
"November 4, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",6,13,3.1,13,17,6.7,0,0,0,0
"November 5, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",7,11,3.6,16,15,8.3,0,0,0,0
"November 6, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",9,11,4.7,6,15,3.1,0,0,0,0
"November 7, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",5,10,2.6,3,14,1.6,1,0.5,0,0
"November 8, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",10,9,5.2,13,13,6.7,3,1.6,1,0.5
"November 9, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",6,8,3.1,10,10,5.2,1,0.5,0,0
"November 10, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",6,8,3.1,2,10,1,1,0.5,0,0
"November 11, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",6,7,3.1,12,9,6.2,0,0,0,0
"November 12, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",0,7,0,2,9,1,0,0,0,0
"November 13, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",4,6,2.1,4,7,2.1,1,0.5,0,0
"November 14, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",3,5,1.6,4,7,2.1,0,0,0,0
"November 15, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",8,5,4.1,2,7,1,0,0,1,0.5
"November 16, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",16,5,8.3,7,5,3.6,1,0.5,0,0
"November 17, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",14,6,7.2,16,5,8.3,0,0,0,0
"November 18, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",7,7,3.6,15,7,7.8,2,1,0,0
"November 19, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",7,7,3.6,4,7,2.1,0,0,0,0
"November 20, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",13,8,6.7,6,7,3.1,2,1,0,0
"November 21, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",15,10,7.8,3,8,1.6,0,0,0,0
"November 22, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",9,11,4.7,23,8,11.9,3,1.6,0,0
"November 23, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",9,12,4.7,10,11,5.2,1,0.5,0,0
"November 24, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",12,11,6.2,5,11,2.6,0,0,1,0.5
"November 25, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",10,10,5.2,20,9,10.4,3,1.6,0,0
"November 26, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",9,11,4.7,8,10,4.1,1,0.5,1,0.5
"November 27, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",12,11,6.2,7,11,3.6,0,0,0,0
"November 28, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",9,11,4.7,6,11,3.1,1,0.5,0,0
"November 29, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",6,10,3.1,5,11,2.6,0,0,0,0
"November 30, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",11,10,5.7,22,9,11.4,0,0,1,0.5
"December 1, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",7,10,3.6,7,10,3.6,0,0,0,0
"December 2, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",6,9,3.1,13,11,6.7,0,0,0,0
"December 3, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",10,9,5.2,6,10,3.1,1,0.5,1,0.5
"December 4, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",5,9,2.6,5,9,2.6,0,0,0,0
"December 5, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",8,8,4.1,5,9,2.6,1,0.5,0,0
"December 6, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",7,8,3.6,7,9,3.6,1,0.5,0,0
"December 7, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",6,8,3.1,12,9,6.2,1,0.5,0,0
"December 8, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",6,7,3.1,10,8,5.2,3,1.6,0,0
"December 9, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",8,7,4.1,6,8,3.1,1,0.5,0,0
"December 10, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",4,7,2.1,6,7,3.1,1,0.5,0,0
"December 11, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",12,6,6.2,3,7,1.6,2,1,1,0.5
"December 12, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",31,7,16.1,4,7,2.1,1,0.5,0,0
"December 13, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",11,11,5.7,6,7,3.1,0,0,0,0
"December 14, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",15,11,7.8,27,7,14,1,0.5,1,0.5
"December 15, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",10,12,5.2,18,9,9.3,1,0.5,0,0
"December 16, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",23,13,11.9,11,10,5.7,1,0.5,1,0.5
"December 17, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",7,15,3.6,15,11,7.8,0,0,0,0
"December 18, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",5,16,2.6,17,12,8.8,1,0.5,1,0.5
"December 19, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",16,15,8.3,4,14,2.1,2,1,0,0
"December 20, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",14,12,7.2,22,14,11.4,1,0.5,0,0
"December 21, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",9,13,4.7,14,16,7.2,0,0,0,0
"December 22, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",9,12,4.7,8,14,4.1,2,1,1,0.5
"December 23, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",8,12,4.1,13,13,6.7,0,0,0,0
"December 24, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",8,10,4.1,6,13,3.1,0,0,0,0
"December 25, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",7,10,3.6,5,12,2.6,0,0,0,0
"December 26, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",4,10,2.1,1,10,0.5,2,1,0,0
"December 27, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",8,8,4.1,7,10,3.6,0,0,0,0
"December 28, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",12,8,6.2,3,8,1.6,0,0,0,0
"December 29, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",12,8,6.2,3,6,1.6,1,0.5,0,0
"December 30, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",9,8,4.7,14,5,7.2,1,0.5,0,0
"December 31, 2022","Haliburton, Kawartha, Pine Ridge District Health Unit ",17,9,8.8,12,6,6.2,1,0.5,1,0.5
"January 1, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",10,10,5.2,7,6,3.6,2,1,0,0
"January 2, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",12,10,6.2,6,7,3.1,1,0.5,0,0
"January 3, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",17,11,8.8,3,7,1.6,1,0.5,1,0.5
"January 4, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",15,13,7.8,26,7,13.5,0,0,1,0.5
"January 5, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",11,13,5.7,25,10,12.9,1,0.5,0,0
"January 6, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",8,13,4.1,23,13,11.9,0,0,1,0.5
"January 7, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",11,13,5.7,17,15,8.8,0,0,0,0
"January 8, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",12,12,6.2,1,15,0.5,1,0.5,1,0.5
"January 9, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",26,12,13.5,5,14,2.6,2,1,0,0
"January 10, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",15,14,7.8,26,14,13.5,0,0,0,0
"January 11, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",15,14,7.8,22,18,11.4,0,0,0,0
"January 12, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",6,14,3.1,20,17,10.4,0,0,1,0.5
"January 13, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",10,13,5.2,8,16,4.1,0,0,0,0
"January 14, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",8,14,4.1,12,14,6.2,0,0,0,0
"January 15, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",6,13,3.1,6,13,3.1,0,0,0,0
"January 16, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",9,12,4.7,5,14,2.6,0,0,0,0
"January 17, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",21,10,10.9,8,14,4.1,1,0.5,0,0
"January 18, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",10,11,5.2,10,12,5.2,1,0.5,0,0
"January 19, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",10,10,5.2,15,10,7.8,2,1,0,0
"January 20, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",11,11,5.7,22,9,11.4,1,0.5,0,0
"January 21, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",11,11,5.7,6,11,3.1,1,0.5,0,0
"January 22, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",9,11,4.7,6,10,3.1,1,0.5,0,0
"January 23, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",16,12,8.3,12,10,6.2,1,0.5,0,0
"January 24, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",14,13,7.2,14,11,7.2,0,0,0,0
"January 25, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",15,12,7.8,21,12,10.9,1,0.5,0,0
"January 26, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",8,12,4.1,14,14,7.2,1,0.5,0,0
"January 27, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",15,12,7.8,13,14,6.7,0,0,0,0
"January 28, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",5,13,2.6,14,12,7.2,0,0,0,0
"January 29, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",5,12,2.6,1,13,0.5,2,1,1,0.5
"January 30, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",14,11,7.2,6,13,3.1,2,1,0,0
"January 31, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",16,11,8.3,22,12,11.4,0,0,0,0
"February 1, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",10,11,5.2,9,13,4.7,1,0.5,1,0.5
"February 2, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",8,10,4.1,11,11,5.7,0,0,0,0
"February 3, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",10,10,5.2,8,11,4.1,0,0,1,0.5
"February 4, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",10,10,5.2,7,10,3.6,4,2.1,0,0
"February 5, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",9,10,4.7,6,9,3.1,2,1,0,0
"February 6, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",14,11,7.2,11,10,5.7,0,0,0,0
"February 7, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",15,11,7.8,13,11,6.7,0,0,0,0
"February 8, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",10,11,5.2,13,9,6.7,0,0,0,0
"February 9, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",24,11,12.4,12,10,6.2,1,0.5,0,0
"February 10, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",15,13,7.8,27,10,14,0,0,0,0
"February 11, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",10,14,5.2,15,13,7.8,0,0,0,0
"February 12, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",13,14,6.7,3,14,1.6,2,1,0,0
"February 13, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",8,14,4.1,9,13,4.7,1,0.5,0,0
"February 14, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",13,14,6.7,15,13,7.8,1,0.5,0,0
"February 15, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",20,13,10.4,12,13,6.2,2,1,0,0
"February 16, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",12,15,6.2,26,13,13.5,0,0,1,0.5
"February 17, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",12,13,6.2,12,15,6.2,1,0.5,0,0
"February 18, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",8,13,4.1,10,13,5.2,1,0.5,0,0
"February 19, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",16,12,8.3,6,12,3.1,0,0,0,0
"February 20, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",12,13,6.2,5,13,2.6,2,1,0,0
"February 21, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",14,13,7.2,11,12,5.7,0,0,0,0
"February 22, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",21,13,10.9,25,12,12.9,2,1,1,0.5
"February 23, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",22,14,11.4,18,14,9.3,2,1,0,0
"February 24, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",14,15,7.2,20,12,10.4,1,0.5,1,0.5
"February 25, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",12,15,6.2,22,14,11.4,0,0,0,0
"February 26, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",22,16,11.4,9,15,4.7,4,2.1,0,0
"February 27, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",26,17,13.5,12,16,6.2,1,0.5,1,0.5
"February 28, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",13,19,6.7,41,17,21.2,1,0.5,1,0.5
"March 1, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",12,19,6.2,17,21,8.8,1,0.5,0,0
"March 2, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",17,17,8.8,14,20,7.2,1,0.5,0,0
"March 3, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",13,17,6.7,13,19,6.7,2,1,0,0
"March 4, 2023","Haliburton, Kawartha, Pine Ridge District Health Unit ",3,16,1.6,17,18,8.8,0,0,0,0
"January 15, 2020",Halton Region Public Health,0,-,0,0,-,0,0,0,0,0
"January 16, 2020",Halton Region Public Health,0,-,0,0,-,0,0,0,0,0
"January 17, 2020",Halton Region Public Health,0,-,0,0,-,0,0,0,0,0
"January 18, 2020",Halton Region Public Health,0,-,0,0,-,0,0,0,0,0
"January 19, 2020",Halton Region Public Health,0,-,0,0,-,0,0,0,0,0
"January 20, 2020",Halton Region Public Health,0,-,0,0,-,0,0,0,0,0
"January 21, 2020",Halton Region Public Health,0,-,0,0,-,0,0,0,0,0
"January 22, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"January 23, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"January 24, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"January 25, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"January 26, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"January 27, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"January 28, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"January 29, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"January 30, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"January 31, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 1, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 2, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 3, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 4, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 5, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 6, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 7, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 8, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 9, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 10, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 11, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 12, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 13, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 14, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 15, 2020",Halton Region Public Health,0,0,0,0,0,0,1,0.2,0,0
"February 16, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 17, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 18, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 19, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 20, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 21, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 22, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 23, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 24, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 25, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 26, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 27, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 28, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"February 29, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"March 1, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"March 2, 2020",Halton Region Public Health,1,0,0.2,0,0,0,0,0,0,0
"March 3, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"March 4, 2020",Halton Region Public Health,1,0,0.2,0,0,0,0,0,0,0
"March 5, 2020",Halton Region Public Health,1,0,0.2,0,0,0,0,0,0,0
"March 6, 2020",Halton Region Public Health,0,0,0,0,0,0,0,0,0,0
"March 7, 2020",Halton Region Public Health,1,0,0.2,0,0,0,0,0,0,0
"March 8, 2020",Halton Region Public Health,4,1,0.6,1,0,0.2,0,0,0,0
"March 9, 2020",Halton Region Public Health,3,1,0.5,0,0,0,0,0,0,0
"March 10, 2020",Halton Region Public Health,11,1,1.8,0,0,0,1,0.2,0,0
"March 11, 2020",Halton Region Public Health,6,3,1,3,0,0.5,1,0.2,0,0
"March 12, 2020",Halton Region Public Health,8,4,1.3,1,1,0.2,0,0,0,0
"March 13, 2020",Halton Region Public Health,3,5,0.5,6,1,1,0,0,0,0
"March 14, 2020",Halton Region Public Health,6,5,1,0,2,0,0,0,0,0
"March 15, 2020",Halton Region Public Health,5,6,0.8,1,2,0.2,1,0.2,0,0
"March 16, 2020",Halton Region Public Health,19,6,3.1,3,2,0.5,0,0,0,0
"March 17, 2020",Halton Region Public Health,9,8,1.5,5,2,0.8,0,0,0,0
"March 18, 2020",Halton Region Public Health,10,8,1.6,1,3,0.2,1,0.2,0,0
"March 19, 2020",Halton Region Public Health,9,9,1.5,0,2,0,1,0.2,0,0
"March 20, 2020",Halton Region Public Health,16,9,2.6,1,2,0.2,1,0.2,0,0
"March 21, 2020",Halton Region Public Health,13,11,2.1,3,2,0.5,1,0.2,0,0
"March 22, 2020",Halton Region Public Health,11,12,1.8,3,2,0.5,0,0,0,0
"March 23, 2020",Halton Region Public Health,13,12,2.1,3,2,0.5,2,0.3,0,0
"March 24, 2020",Halton Region Public Health,12,12,1.9,2,2,0.3,5,0.8,0,0
"March 25, 2020",Halton Region Public Health,8,12,1.3,1,2,0.2,3,0.5,0,0
"March 26, 2020",Halton Region Public Health,9,12,1.5,3,2,0.5,4,0.6,0,0
"March 27, 2020",Halton Region Public Health,7,12,1.1,4,2,0.6,2,0.3,0,0
"March 28, 2020",Halton Region Public Health,12,10,1.9,15,3,2.4,5,0.8,0,0
"March 29, 2020",Halton Region Public Health,8,10,1.3,10,4,1.6,0,0,1,0.2
"March 30, 2020",Halton Region Public Health,12,10,1.9,14,5,2.3,1,0.2,0,0
"March 31, 2020",Halton Region Public Health,14,10,2.3,16,7,2.6,5,0.8,0,0
"April 1, 2020",Halton Region Public Health,19,10,3.1,28,9,4.5,2,0.3,1,0.2
"April 2, 2020",Halton Region Public Health,6,12,1,22,13,3.6,0,0,0,0
"April 3, 2020",Halton Region Public Health,11,11,1.8,25,16,4,4,0.6,1,0.2
"April 4, 2020",Halton Region Public Health,9,12,1.5,11,19,1.8,0,0,0,0
"April 5, 2020",Halton Region Public Health,13,11,2.1,16,18,2.6,2,0.3,0,0
"April 6, 2020",Halton Region Public Health,10,12,1.6,21,19,3.4,1,0.2,0,0
"April 7, 2020",Halton Region Public Health,12,12,1.9,7,20,1.1,6,1,3,0.5
"April 8, 2020",Halton Region Public Health,6,11,1,22,19,3.6,2,0.3,0,0
"April 9, 2020",Halton Region Public Health,6,10,1,11,18,1.8,2,0.3,3,0.5
"April 10, 2020",Halton Region Public Health,7,10,1.1,9,16,1.5,1,0.2,1,0.2
"April 11, 2020",Halton Region Public Health,39,9,6.3,13,14,2.1,1,0.2,0,0
"April 12, 2020",Halton Region Public Health,4,13,0.6,44,14,7.1,1,0.2,0,0
"April 13, 2020",Halton Region Public Health,14,12,2.3,9,18,1.5,1,0.2,0,0
"April 14, 2020",Halton Region Public Health,7,13,1.1,7,16,1.1,1,0.2,0,0
"April 15, 2020",Halton Region Public Health,9,12,1.5,7,16,1.1,2,0.3,1,0.2
"April 16, 2020",Halton Region Public Health,8,12,1.3,7,14,1.1,4,0.6,2,0.3
"April 17, 2020",Halton Region Public Health,9,13,1.5,9,14,1.5,2,0.3,2,0.3
"April 18, 2020",Halton Region Public Health,8,13,1.3,9,14,1.5,0,0,1,0.2
"April 19, 2020",Halton Region Public Health,7,8,1.1,4,13,0.6,3,0.5,0,0
"April 20, 2020",Halton Region Public Health,4,9,0.6,4,7,0.6,0,0,0,0
"April 21, 2020",Halton Region Public Health,7,7,1.1,5,7,0.8,1,0.2,0,0
"April 22, 2020",Halton Region Public Health,3,7,0.5,18,6,2.9,1,0.2,0,0
"April 23, 2020",Halton Region Public Health,9,7,1.5,6,8,1,0,0,1,0.2
"April 24, 2020",Halton Region Public Health,6,7,1,5,8,0.8,0,0,0,0
"April 25, 2020",Halton Region Public Health,5,6,0.8,5,7,0.8,0,0,0,0
"April 26, 2020",Halton Region Public Health,3,6,0.5,5,7,0.8,0,0,0,0
"April 27, 2020",Halton Region Public Health,3,5,0.5,5,7,0.8,1,0.2,1,0.2
"April 28, 2020",Halton Region Public Health,6,5,1,7,7,1.1,1,0.2,0,0
"April 29, 2020",Halton Region Public Health,7,5,1.1,14,7,2.3,0,0,0,0
"April 30, 2020",Halton Region Public Health,7,6,1.1,5,7,0.8,1,0.2,0,0
"May 1, 2020",Halton Region Public Health,2,5,0.3,8,7,1.3,1,0.2,0,0
"May 2, 2020",Halton Region Public Health,7,5,1.1,7,7,1.1,0,0,0,0
"May 3, 2020",Halton Region Public Health,10,5,1.6,2,7,0.3,1,0.2,0,0
"May 4, 2020",Halton Region Public Health,5,6,0.8,3,7,0.5,2,0.3,0,0
"May 5, 2020",Halton Region Public Health,5,6,0.8,18,7,2.9,0,0,1,0.2
"May 6, 2020",Halton Region Public Health,4,6,0.6,6,8,1,0,0,0,0
"May 7, 2020",Halton Region Public Health,2,6,0.3,2,7,0.3,2,0.3,0,0
"May 8, 2020",Halton Region Public Health,7,5,1.1,5,7,0.8,0,0,0,0
"May 9, 2020",Halton Region Public Health,9,6,1.5,4,6,0.6,0,0,0,0
